Athlete,Date,Day.of.Week,RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,RSI
Athlete 1 Bergdorf,01-03-2022,Monday,49.75596442553552,101.11739014001749,41.13481004612502,61.906252828915385,6.235037869120748,5.846102195810079,9.477602655930745,94.09154823381095,3.453560657521703,1.1161353451970006,2.2675204326674656,4.75055466247899,1.4384332124249604,1.1272219568880497,3.283036982377229,0.3988088791036204,1.870929218814429,204.3005647710536,12.79529356797151,5.846102197120949,19.362462456322575,9.472216491600943,4.303948215119071,55.231228312523676,0.3059446023897462
Athlete 1 Bergdorf,1/30/2022,Monday,47.337370013959884,111.12343465175198,48.3175456959908,63.217938230126386,6.253090023037489,5.882650486895316,9.337367250956419,94.43358434629185,3.66481940743093,1.926629590260712,2.4028132347907505,4.400269139307113,1.4955089822372374,1.1473177047066143,3.2411102257683773,0.38038857378498037,1.6726725043343311,196.86637353004207,12.642376192958757,5.8826504876362415,20.1679579278416,9.921592935654953,3.2648136761586946,45.323211270403064,0.30305172754576765
Athlete 1 Bergdorf,1/31/2022,Monday,44.0,125.0,59.0,66.0,6.34,6.0,9.12,95.0,4.0,3.0,2.39,4.0,1.6,1.22,3.18,0.35,1.39,187.67126996675412,12.4219,6.0,21.5,11.2,1.96,32.7,0.3
Athlete 1 Bergdorf,01-04-2022,Friday,39.74385438365586,142.74708618476157,73.1821729581526,70.25243813853625,6.495767800008281,6.198150735124132,8.825500903061487,95.79079519493541,4.459102435228912,4.336246574414865,2.229080728295215,3.5497472445576506,1.7519062657132487,1.3452688427682067,3.099706305072096,0.3076431577486793,1.0229117058114352,176.7152540811898,12.13386498909524,6.198150734212224,23.35858867279778,13.307437684636078,0.3895071866429882,17.361594501314492,0.2967894197524431
Athlete 1 Bergdorf,01-05-2022,Friday,34.56893316492745,164.3646932060367,90.86406457044863,75.97525264573511,6.720393423062334,6.477102692267714,8.453869960140878,96.80596993109808,5.042126713117669,5.935369313505306,1.9200554196763944,3.0495108729800644,1.951227779376983,1.5231242330112345,3.0002291409846658,0.2533180470310183,0.5714076217686368,163.9983258733491,11.77827116024448,6.477102690272915,25.74372394623494,16.243905989563192,-1.4466647639123411,-0.6920052256534603,0.2934199868030971
Athlete 1 Bergdorf,01-06-2022,Friday,28.475236343814807,189.85282106382536,112.04567483688807,83.1684435215966,7.013876869162156,6.836855871430744,8.00510717123818,98.04552420848802,5.749072833666268,7.797368217271323,1.4629240741435392,2.4992908852672424,2.197964540991203,1.7535661707290833,2.8815685077377102,0.18702466784701696,0.035487747871605135,149.52048534323208,11.355118513447716,6.83685586818207,28.65540582031148,20.00940491478134,-3.5485158516659876,-21.46079918090386,0.28989170115196194
Athlete 1 Bergdorf,01-07-2022,Friday,22.505362021633786,215.2418668834313,133.44599758514275,90.73721544547439,7.33180203863389,7.222229031627969,7.54658523929611,99.30032462444558,6.57994079687471,9.74113868409881,0.8953736646992658,1.964422490132171,2.468054018577278,2.014325280486066,2.7348449913892967,0.1195350923099894,-0.5194938414662141,133.2817324908386,10.916571951831465,7.22222902715799,31.91878532925166,24.361858810932066,-5.617827473053387,-42.257278848421805,0.2862045627990376
Athlete 1 Bergdorf,01-08-2022,Friday,22.9148988062797,216.7142134166772,135.3789957812437,92.1127964934907,7.4076723334343715,7.30213472694788,7.482540381971027,99.31557076301324,7.338316160473812,10.68005310430314,0.4435260293592764,1.8369169398527796,2.6171210202634176,2.1717853096680564,2.506782108287839,0.11548175309982034,-0.7014126997641446,115.28206731616879,10.775620894154837,7.302134722510469,34.48476867840101,27.848813781864642,-5.865288006687138,-46.956393132117924,0.2824155337133664
Athlete 1 Bergdorf,01-09-2022,Friday,30.746444799068442,190.3002577888668,114.5636632528628,86.20039134499925,7.197071653889742,7.021391716405224,7.880345302205659,97.88212922153139,7.827784482194396,10.433006876270202,0.1450681411261877,2.182109443142056,2.621103014070992,2.203676882839368,2.188500444491407,0.18563672232982392,-0.4449147526087397,95.52148981922258,10.984430243544349,7.021391713457805,36.178506901983795,30.22819417822062,-3.992678849002675,-32.870633515977325,0.27886638570920164
Athlete 1 Bergdorf,10-01-2021,Friday,46.0,136.0,71.0,73.0,6.7,6.38,8.74,95.0,8.048345762036458,9.0,0.0,3.0,2.48,2.11,1.78,0.33,0.25,74.0,11.543,6.38,37.0,31.5,0.0,0.0,0.27561408075558563
Athlete 1 Bergdorf,10-10-2021,Sunday,61.0,79.0,27.0,58.0,6.15,5.68,9.76,92.0,8.0,7.0,0.0,4.0,2.24,1.87,1.56,0.48,1.24,57.0,12.3047,5.68,36.4,30.4,4.78,44.3,0.27265861885251846
Athlete 1 Bergdorf,10-11-2021,Monday,41.0,137.0,85.0,67.0,6.72,6.33,9.49,94.0,8.0,7.0,0.0,4.0,2.17,1.63,2.53,0.4,1.63,73.0,12.3779,6.33,32.3,24.3,3.94,56.7,0.27
Athlete 1 Bergdorf,10-12-2021,Tuesday,41.0,142.0,87.0,66.0,7.16,6.38,9.62,89.0,9.0,5.0,0.0,5.0,2.08,2.37,1.93,0.79,1.28,77.0,11.8359,6.38,29.1,33.1,4.9,44.0,0.2676382241980303
Athlete 1 Bergdorf,10/13/2021,Wednesday,43.0,114.0,60.0,68.0,6.98,6.59,9.66,94.0,5.606077290757127,9.0,1.91,3.0,1.41,1.31,3.88,0.39,1.32,82.0,12.1289,6.59,20.2,18.8,4.5,51.3,0.26557329144660935
Athlete 1 Bergdorf,10/14/2021,Thursday,48.0,119.0,65.0,75.0,7.88,7.44,9.87,94.0,4.0,1.0,1.43,6.0,2.63,1.57,3.24,0.45,1.24,82.0,12.0312,7.44,33.4,19.9,2.51,31.4,0.2638052017457371
Athlete 1 Bergdorf,10/15/2021,Friday,42.0,149.0,90.0,71.0,7.19,6.52,9.24,91.0,9.0,8.0,12.55,4.0,2.32,1.49,2.71,0.68,0.97,81.0,12.4219,6.52,32.3,20.7,3.27,47.0,0.26233395509541363
Athlete 1 Bergdorf,10/16/2021,Saturday,58.0,80.0,25.0,73.0,9.49,7.19,9.85,76.0,8.0,3.0,0.0,6.0,2.48,1.7,3.01,2.31,1.12,75.0,13.2324,7.19,26.1,17.9,2.92,63.1,0.261159551495639
Athlete 1 Bergdorf,10/17/2021,Sunday,44.0,155.0,81.0,54.0,7.03,5.08,9.36,72.0,6.0,4.0,7.69,3.0,0.85,1.28,2.95,1.96,1.04,74.0,12.3047,5.08,12.1,18.2,4.45,62.2,0.260281990946413
Athlete 1 Bergdorf,10/18/2021,Monday,47.0,160.0,64.0,27.0,3.28,2.72,10.23,83.0,4.0,3.0,5.32,3.0,0.66,0.56,1.5,0.56,1.78,81.0,12.7148,2.72,20.1,17.1,4.89,61.0,0.25970127344773586
Athlete 1 Bergdorf,10/19/2021,Tuesday,41.0,119.0,71.0,77.0,8.66,8.12,10.61,94.0,11.0,8.0,0.0,8.0,2.16,1.73,4.24,0.55,2.82,43.0,13.1543,8.12,24.9,20.0,4.31,52.0,0.2594173989996075
Athlete 1 Bergdorf,10-02-2021,Saturday,50.0,135.0,73.0,90.0,8.91,8.0,8.85,90.0,10.0,6.0,1.91,7.0,3.24,2.55,2.21,0.93,1.04,73.0,11.7065,8.0,36.4,28.6,2.65,32.7,0.25943036760202776
Athlete 1 Bergdorf,10/20/2021,Wednesday,40.0,98.0,37.0,39.0,4.12,3.46,8.94,84.0,5.0,2.0,2.39,3.0,0.83,0.94,1.7,0.66,1.14,47.0,12.6636,3.46,20.1,22.8,5.37,56.5,0.2597401792549969
Athlete 1 Bergdorf,10/21/2021,Thursday,39.0,101.0,54.0,100.0,9.07,8.5,5.53,94.0,2.1343019890658406,11.0,9.15,7.0,1.94,2.28,4.28,0.58,2.36,55.0,12.3633,13.15,21.4,25.1,4.51,53.2,0.26034683395851466
Athlete 1 Bergdorf,10/22/2021,Friday,43.0,135.0,74.0,55.0,5.01,4.66,8.51,93.0,2.2439447477522307,9.0,3.89,5.0,1.59,0.83,2.24,0.36,0.0,58.0,12.832,4.66,31.7,16.6,4.23,38.3,0.26125033171258133
Athlete 1 Bergdorf,10/23/2021,Saturday,55.0,105.0,53.0,70.0,6.57,6.16,8.79,94.0,3.4816151325625055,12.0,0.0,4.0,2.17,1.74,2.25,0.42,1.74,52.0,12.8906,7.55,33.0,26.5,2.4,26.5,0.2624506725171966
Athlete 1 Bergdorf,10/24/2021,Sunday,55.0,80.0,31.0,68.0,7.12,6.52,9.55,92.0,4.0,2.0,7.19,2.0,1.7,1.59,3.22,0.61,1.49,58.0,12.5977,6.52,23.9,22.3,3.29,46.2,0.26394785637236073
Athlete 1 Bergdorf,10/25/2021,Monday,40.0,121.0,76.0,98.0,7.01,6.78,6.89,97.0,4.0,3.0,2.88,6.0,0.76,1.66,4.36,0.24,1.59,49.0,12.5098,9.28,10.8,23.7,2.75,44.1,0.2657418832780736
Athlete 1 Bergdorf,10/26/2021,Tuesday,45.0,131.0,81.0,78.0,5.31,5.06,6.46,95.0,4.687019032174221,7.0,0.0,4.0,0.89,1.64,2.53,0.25,0.1,52.0,12.1875,6.66,16.8,30.9,3.21,36.3,0.26783275323433525
Athlete 1 Bergdorf,10/27/2021,Wednesday,63.0,56.0,17.0,85.0,7.31,6.96,8.14,95.0,6.0,4.0,0.0,6.0,2.68,1.94,2.34,0.36,1.09,58.0,12.7344,7.92,36.7,26.5,3.98,55.5,0.2702204662411456
Athlete 1 Bergdorf,10/28/2021,Thursday,50.0,152.0,94.0,92.0,6.84,6.56,7.1,96.0,7.0,6.0,1.92,6.0,2.03,1.48,3.05,0.29,0.75,40.0,11.8652,8.07,29.7,21.6,1.97,36.3,0.27290502229850466
Athlete 1 Bergdorf,10/29/2021,Friday,67.0,62.0,17.0,49.0,4.6,4.22,8.61,92.0,6.0,5.0,0.0,2.0,1.53,1.14,1.55,0.38,0.4,49.0,12.7148,4.22,33.3,24.8,3.74,40.7,0.2758864214064126
Athlete 1 Bergdorf,10-03-2021,Sunday,46.0,136.0,78.0,100.0,9.12,8.53,8.3,94.0,12.0,11.0,0.0,6.0,2.37,2.76,3.4,0.59,0.5,78.0,12.1914,8.53,26.0,30.3,3.48,52.5,0.27916466356486924
Athlete 1 Bergdorf,10/30/2021,Saturday,56.0,119.0,66.0,76.0,8.1,7.6,9.98,94.0,6.0,4.0,0.0,6.0,1.42,1.36,4.82,0.51,1.97,60.0,11.8652,7.6,17.5,16.8,3.72,39.7,0.28273974877387453
Athlete 1 Bergdorf,10/31/2021,Sunday,61.0,97.0,48.0,90.0,9.3,8.18,9.12,88.0,15.0,12.0,0.0,5.0,2.76,1.32,4.11,1.13,1.19,60.0,11.8359,8.18,29.7,14.2,2.68,37.0,0.2865324488478361
Athlete 1 Bergdorf,10-04-2021,Monday,46.0,129.0,67.0,99.0,8.85,7.81,7.87,88.0,17.0,16.0,13.04,5.0,2.37,2.05,3.38,1.05,0.0,72.0,12.5391,7.81,26.8,23.2,4.53,61.5,0.29006739467319764
Athlete 1 Bergdorf,10-05-2021,Tuesday,46.0,124.0,58.0,85.0,7.4,6.78,7.97,92.0,13.0,12.0,5.29,6.0,2.15,1.83,2.81,0.63,0.05,74.0,12.1289,6.78,29.1,24.7,4.33,55.6,0.29326535806436677
Athlete 1 Bergdorf,10-06-2021,Wednesday,42.0,111.0,52.0,100.0,10.78,9.36,8.53,87.0,15.0,10.0,0.0,7.0,2.13,2.65,4.58,1.43,0.58,71.0,13.0664,9.36,19.8,24.6,6.97,64.5,0.29612633902134333
Athlete 1 Bergdorf,10-07-2021,Thursday,43.0,116.0,58.0,100.0,9.16,8.36,7.86,91.0,20.0,19.0,4.31,9.0,2.13,2.22,4.01,0.81,0.0,77.0,12.2461,8.36,23.3,24.2,2.41,45.7,0.2986503375441274
Athlete 1 Bergdorf,10-08-2021,Friday,44.0,120.0,64.0,93.0,8.32,7.69,8.3,92.0,11.0,8.0,0.0,7.0,2.34,2.02,3.33,0.64,0.0,74.0,12.5977,7.69,28.1,24.3,2.08,35.7,0.30083735363271896
Athlete 1 Bergdorf,10-09-2021,Saturday,42.0,127.0,76.0,68.0,6.21,5.71,8.36,92.0,8.0,6.0,7.21,2.0,1.5,1.45,2.76,0.5,0.27,82.0,11.543,5.71,24.2,23.3,2.9,36.6,0.3026873872871179
Athlete 1 Bergdorf,11-01-2021,Monday,72.0,44.0,11.0,81.0,7.41,6.07,7.47,82.0,13.0,7.0,1.91,6.0,2.54,1.04,2.49,1.35,0.5,54.0,13.125,7.01,34.3,14.0,2.82,33.3,0.30420043850732437
Athlete 1 Bergdorf,11-10-2021,Wednesday,50.0,140.0,79.0,100.0,10.66,9.52,8.74,89.0,18.0,13.0,2.87,11.0,2.61,2.35,4.57,1.16,0.94,46.0,12.1875,9.52,24.5,22.0,2.93,40.1,0.3053765072933384
Athlete 1 Bergdorf,11-11-2021,Thursday,70.0,59.0,24.0,100.0,8.36,7.14,6.45,85.0,18.0,11.0,0.96,4.0,1.22,1.85,4.07,1.23,0.0,55.0,12.8955,8.5,14.6,22.1,3.67,45.9,0.3062155936451598
Athlete 1 Bergdorf,11-12-2021,Friday,46.0,163.0,84.0,76.0,6.73,6.2,8.14,92.0,7.0,4.0,4.31,3.0,1.84,0.98,3.38,0.53,0.0,74.0,11.9165,6.2,27.3,14.6,4.62,44.9,0.30671769756278866
Athlete 1 Bergdorf,11/13/2021,Sunday,40.58989120399677,181.00809112920876,104.15182503257944,84.46165688723819,9.1357721883179,7.988754510574881,9.365086664496385,88.40116182162842,7.650606676351227,3.7075034647918867,5.224806929214078,8.663825719471548,3.100291723756112,1.3499790958952747,3.5384948098796363,1.1574285035481053,0.9058632293477268,72.86178480684772,12.10131368158649,7.636952548619776,34.22833105525929,14.009321284516147,4.417938318263252,49.579934096319306,0.30688281904622505
Athlete 1 Bergdorf,11/14/2021,Sunday,46.0,144.0,92.0,100.0,10.69,9.16,9.11,86.0,11.0,6.0,2.88,11.0,3.22,1.9,4.04,1.55,1.19,63.0,12.627,9.16,30.1,17.8,3.86,53.5,0.30671095809546883
Athlete 1 Bergdorf,11/15/2021,Monday,43.0,140.0,88.0,89.0,7.37,7.06,7.94,96.0,6.0,5.0,0.0,4.0,1.49,1.47,4.1,0.32,0.0,62.0,12.2461,7.06,20.2,19.9,3.55,47.3,0.30620211471052017
Athlete 1 Bergdorf,11/16/2021,Tuesday,45.0,150.0,81.0,72.0,6.93,6.38,8.83,92.0,5.0,3.0,6.75,7.0,2.1,1.15,3.12,0.56,0.55,72.0,12.1289,6.38,30.3,16.6,2.06,33.5,0.305356288891379
Athlete 1 Bergdorf,11/17/2021,Wednesday,49.0,141.0,78.0,100.0,10.82,10.09,9.61,93.0,11.0,8.0,12.99,11.0,3.61,2.66,3.82,0.74,1.08,69.0,12.3633,10.09,33.4,24.6,4.05,46.0,0.3041734806380453
Athlete 1 Bergdorf,11/18/2021,Thursday,52.0,133.0,69.0,77.0,7.18,6.72,8.69,94.0,9.0,8.0,0.0,4.0,1.5,1.98,3.25,0.46,0.0,65.0,11.6016,6.72,20.9,27.6,3.66,55.5,0.302653689950519
Athlete 1 Bergdorf,11/19/2021,Friday,67.67738406226432,77.0278680070328,30.79075825165418,31.008259288835838,2.431016776545632,2.26656827777518,8.389908245702635,93.1570430392878,7.236250542469786,4.246171967778001,-2.0131874986435117,0.20345965192557602,-0.23802634107071652,0.8524086331427434,1.6589149791632298,0.16990589415534216,0.27278824963849757,59.151334134919374,12.828804384931399,2.3184809157739465,0.18920790605191407,30.024443656287502,2.49,33.5,0.3007969168288003
Athlete 1 Bergdorf,11-02-2021,Tuesday,77.0,29.0,1.0,14.0,1.29,1.21,8.85,93.0,7.568167705912456,2.0,2.39,1.0,0.03,0.35,0.83,0.09,0.95,56.0,13.8037,1.21,2.3,27.1,3.93,44.3,0.298603161272889
Athlete 1 Bergdorf,11/20/2021,Saturday,63.0,54.0,22.0,57.0,5.59,5.36,9.46,96.0,9.590234733444904,4.0,2.87,4.0,2.15,0.96,2.25,0.23,0.89,56.0,12.2461,5.36,38.5,17.2,5.01,66.2,0.2960724232827852
Athlete 1 Bergdorf,11/21/2021,Sunday,52.0,132.0,82.0,82.0,7.3,7.24,8.79,99.0,10.869351083768453,2.0,0.0,4.0,1.23,1.7,4.31,0.07,1.66,44.0,11.3672,8.35,16.8,23.3,3.48,48.5,0.2932047028584888
Athlete 1 Bergdorf,11/22/2021,Monday,46.0,154.0,86.0,86.0,8.15,7.47,8.67,92.0,11.0,9.0,0.0,6.0,1.9,2.18,3.39,0.68,0.9,72.0,12.0117,7.47,23.3,26.7,3.14,50.5,0.29
Athlete 1 Bergdorf,11/23/2021,Tuesday,47.0,162.0,91.0,100.0,7.49,7.32,6.39,98.0,9.982181482139538,5.0,0.0,7.0,2.64,1.79,2.89,0.18,0.7,45.0,11.7188,10.12,35.2,23.9,2.5,29.7,0.28645831470731853
Athlete 1 Bergdorf,11/24/2021,Wednesday,49.0,125.0,63.0,70.0,6.21,5.84,8.3,94.0,8.093546403060115,9.0,3.83,4.0,1.57,1.13,3.14,0.38,0.0,67.0,11.9531,5.84,25.3,18.2,3.14,43.4,0.2825796469804447
Athlete 1 Bergdorf,11/25/2021,Thursday,52.0,132.0,68.0,79.0,7.53,7.18,9.12,95.0,7.0,6.0,0.0,7.0,2.7,1.29,3.19,0.35,1.16,56.0,12.1143,7.18,35.9,17.1,1.08,31.0,0.2783639968193782
